"Bcell"	"MCL"	"BtoMCL_logFC"	"BtoMCL_adj.P.Val"	"combo.name"
"3133"	"1"	"1"	"-0.090743786"	"3.668143e-05"	"3133"
"9991"	"1"	"1"	"-0.052061751"	"3.086443e-05"	"9991"
"1054"	"1"	"1"	" 0.071662228"	"2.584359e-05"	"1054"
"56919"	"1"	"1"	" 0.060853405"	"2.987411e-05"	"56919"
"5986"	"1"	"1"	" 0.040828078"	"2.831815e-05"	"5986"
"1288"	"1"	"1"	"-0.043502009"	"2.503138e-05"	"1288"
"100128830"	"1"	"1"	"-0.040380856"	"2.552347e-05"	"100128830"
"7181"	"1"	"1"	" 0.030778980"	"2.350783e-05"	"7181"
"91050"	"1"	"1"	"-0.031863429"	"2.317149e-05"	"91050"
"55741"	"1"	"1"	"-0.047063641"	"3.179157e-05"	"55741"
"8934"	"1"	"1"	"-0.070123450"	"3.180435e-05"	"8934"
"101928043"	"1"	"1"	"-0.031230190"	"2.120733e-05"	"101928043"
"1944"	"1"	"1"	"-0.034363877"	"2.738257e-05"	"1944"
"116236"	"1"	"1"	"-0.078310231"	"3.120057e-05"	"116236"
"63974"	"1"	"1"	" 0.033274654"	"2.934404e-05"	"63974"
"11282"	"1"	"1"	" 0.074978742"	"3.258597e-05"	"11282"
"55904"	"1"	"1"	"-0.066736751"	"3.466987e-05"	"55904"
"57679"	"1"	"1"	" 0.041387544"	"2.159986e-05"	"57679"
"23070"	"1"	"1"	" 0.050791457"	"3.289576e-05"	"23070"
"6809"	"1"	"1"	" 0.066434871"	"2.367258e-05"	"6809"
"29121"	"1"	"1"	"-0.136152382"	"3.264115e-05"	"29121"
"64478"	"1"	"1"	" 0.014818556"	"2.166199e-05"	"64478"
"50853"	"1"	"1"	" 0.057434619"	"3.033651e-05"	"50853"
"10630"	"1"	"1"	" 0.041348687"	"2.544784e-05"	"10630"
"10733"	"1"	"1"	" 0.053535949"	"2.551153e-05"	"10733"
"56265"	"1"	"1"	" 0.143200467"	"2.807935e-05"	"56265"
"100506696"	"1"	"1"	"-0.058301491"	"2.401827e-05"	"100506696"
"54539"	"1"	"1"	"-0.054929260"	"3.782014e-05"	"54539"
"55540"	"1"	"1"	" 0.210255299"	"3.010388e-05"	"55540"
"54828"	"1"	"1"	" 0.038721408"	"3.071487e-05"	"54828"
"26235"	"1"	"1"	"-0.071451278"	"3.154321e-05"	"26235"
"64427"	"1"	"1"	" 0.059255279"	"3.388014e-05"	"64427"
"11117"	"1"	"1"	" 0.047535814"	"2.464522e-05"	"11117"
"84674"	"1"	"1"	"-0.098848334"	"3.241980e-05"	"84674"
"79683"	"1"	"1"	"-0.085475452"	"3.190450e-05"	"79683"
"4888"	"1"	"1"	"-0.026835569"	"2.622968e-05"	"4888"
"81894"	"1"	"1"	" 0.038413319"	"2.946903e-05"	"81894"
"64170"	"1"	"1"	" 0.065762234"	"2.404518e-05"	"64170"
"100499489"	"1"	"1"	"-0.027908937"	"2.703462e-05"	"100499489"
"6949"	"1"	"1"	" 0.025580728"	"3.244878e-05"	"6949"
"8189"	"1"	"1"	" 0.051813927"	"3.288460e-05"	"8189"
"203076"	"1"	"1"	"-0.021064248"	"3.005904e-05"	"203076"
"197135"	"1"	"1"	" 0.093864295"	"3.270932e-05"	"197135"
"6687"	"1"	"1"	" 0.050617626"	"3.534201e-05"	"6687"
"84279"	"1"	"1"	" 0.043881503"	"3.000525e-05"	"84279"
"284131"	"1"	"1"	" 0.028471658"	"3.213865e-05"	"284131"
"2841"	"1"	"1"	"-0.200140318"	"4.366556e-05"	"2841"
"128414"	"1"	"1"	"-0.019294811"	"2.716906e-05"	"128414"
"57492"	"1"	"1"	"-0.064922871"	"3.637301e-05"	"57492"
"5830"	"1"	"1"	"-0.057659200"	"3.591006e-05"	"5830"
"158248"	"1"	"1"	" 0.043298702"	"2.592493e-05"	"158248"
"56262"	"1"	"1"	" 0.049799722"	"3.534201e-05"	"56262"
"29802"	"1"	"1"	"-0.144305857"	"4.639516e-05"	"29802"
"8435"	"1"	"1"	"-0.062042685"	"3.095021e-05"	"8435"
"4157"	"1"	"1"	"-0.034155424"	"3.153305e-05"	"4157"
"169611"	"1"	"1"	"-0.061894728"	"3.525123e-05"	"169611"
"1880"	"1"	"1"	"-0.252628227"	"4.240302e-05"	"1880"
"27297"	"1"	"1"	" 0.029195925"	"3.414801e-05"	"27297"
"3309"	"1"	"1"	"-0.071963446"	"3.703997e-05"	"3309"
"79819"	"1"	"1"	"-0.025198983"	"2.493228e-05"	"79819"
"9312"	"1"	"1"	"-0.024991651"	"2.564084e-05"	"9312"
"9725"	"1"	"1"	" 0.050525490"	"3.191882e-05"	"9725"
"1603"	"1"	"1"	"-0.065820575"	"4.377139e-05"	"1603"
"1006"	"1"	"1"	"-0.018652689"	"2.494999e-05"	"1006"
"6754"	"1"	"1"	"-0.030730114"	"2.845232e-05"	"6754"
"162655"	"1"	"1"	" 0.061057338"	"2.582811e-05"	"162655"
"10970"	"1"	"1"	" 0.104810061"	"3.893253e-05"	"10970"
"9841"	"1"	"1"	"-0.079114951"	"3.184270e-05"	"9841"
"8382"	"1"	"1"	" 0.033990046"	"2.617973e-05"	"8382"
"57035"	"1"	"1"	" 0.062148930"	"4.219841e-05"	"57035"
"150677"	"1"	"1"	"-0.032819090"	"2.673918e-05"	"150677"
"92345"	"1"	"1"	" 0.052881533"	"3.732717e-05"	"92345"
"84709"	"1"	"1"	"-0.077991021"	"2.950582e-05"	"84709"
"29959"	"1"	"1"	" 0.045597489"	"3.989680e-05"	"29959"
"359948"	"1"	"1"	" 0.058848298"	"4.156197e-05"	"359948"
"84975"	"1"	"1"	"-0.066226167"	"3.978653e-05"	"84975"
"1378"	"1"	"1"	"-0.182041144"	"4.009793e-05"	"1378"
"85443"	"1"	"1"	"-0.026430026"	"2.586562e-05"	"85443"
"55763"	"1"	"1"	" 0.047676879"	"4.240302e-05"	"55763"
"51066"	"1"	"1"	"-0.062195839"	"3.591459e-05"	"51066"
"23194"	"1"	"1"	"-0.052739603"	"3.078268e-05"	"23194"
"56890"	"1"	"1"	" 0.049249424"	"3.534201e-05"	"56890"
"5683"	"1"	"1"	"-0.052162254"	"4.292692e-05"	"5683"
"54856"	"1"	"1"	"-0.051498216"	"3.869108e-05"	"54856"
"10025"	"1"	"1"	"-0.045205559"	"4.121220e-05"	"10025"
"101927003"	"1"	"1"	"-0.028861286"	"2.623803e-05"	"101927003"
"7448"	"1"	"1"	"-0.067246175"	"3.275087e-05"	"7448"
"84662"	"1"	"1"	" 0.055477446"	"2.841300e-05"	"84662"
"221303"	"1"	"1"	" 0.034739586"	"2.702051e-05"	"221303"
"55243"	"1"	"1"	" 0.027413031"	"2.742927e-05"	"55243"
"145853"	"1"	"1"	" 0.086340197"	"4.028299e-05"	"145853"
"6783"	"1"	"1"	"-0.025514214"	"2.713134e-05"	"6783"
"27183"	"1"	"1"	" 0.029875492"	"4.207098e-05"	"27183"
"130340"	"1"	"1"	" 0.066501723"	"3.625718e-05"	"130340"
"7356"	"1"	"1"	" 0.029777382"	"2.743071e-05"	"7356"
"4613"	"1"	"1"	" 0.032308957"	"3.062774e-05"	"4613"
"100129845"	"1"	"1"	"-0.025500789"	"3.976172e-05"	"100129845"
"10262"	"1"	"1"	" 0.051969518"	"4.304922e-05"	"10262"
"101928449"	"1"	"1"	"-0.027416586"	"2.758052e-05"	"101928449"
"25909"	"1"	"1"	" 0.052152146"	"4.096712e-05"	"25909"
"6742"	"1"	"1"	"-0.061681925"	"4.800109e-05"	"6742"
"2004"	"1"	"1"	"-0.039862982"	"3.281439e-05"	"2004"
"339559"	"1"	"1"	" 0.036680702"	"3.170027e-05"	"339559"
"5724"	"1"	"1"	"-0.085971724"	"4.354084e-05"	"5724"
"28409"	"1"	"1"	"-0.076051082"	"2.848063e-05"	"28409"
"23673"	"1"	"1"	"-0.049240331"	"4.454904e-05"	"23673"
"81873"	"1"	"1"	"-0.074552812"	"4.801637e-05"	"81873"
"3753"	"1"	"1"	" 0.021338405"	"2.875640e-05"	"3753"
"83440"	"1"	"1"	" 0.066680163"	"4.603195e-05"	"83440"
"7280"	"1"	"1"	"-0.202276579"	"4.950082e-05"	"7280"
"5018"	"1"	"1"	"-0.067559043"	"5.113645e-05"	"5018"
"27292"	"1"	"1"	"-0.033577636"	"4.466690e-05"	"27292"
"65243"	"1"	"1"	" 0.033856975"	"2.901682e-05"	"65243"
"100272228"	"1"	"1"	" 0.072841839"	"2.896245e-05"	"100272228"
"2273"	"1"	"1"	" 0.092901585"	"4.188444e-05"	"2273"
"55064"	"1"	"1"	"-0.018062698"	"2.937408e-05"	"55064"
"11176"	"1"	"1"	" 0.036045594"	"4.156197e-05"	"11176"
"9475"	"1"	"1"	"-0.055214876"	"4.388164e-05"	"9475"
"49855"	"1"	"1"	" 0.058332237"	"3.110836e-05"	"49855"
"151556"	"1"	"1"	" 0.061284961"	"3.098754e-05"	"151556"
"10048"	"1"	"1"	" 0.044538440"	"4.402057e-05"	"10048"
"2567"	"1"	"1"	"-0.024570433"	"2.914098e-05"	"2567"
"80346"	"1"	"1"	" 0.062239364"	"4.402057e-05"	"80346"
"333926"	"1"	"1"	" 0.065247508"	"3.229047e-05"	"333926"
"5154"	"1"	"1"	" 0.067102062"	"2.930643e-05"	"5154"
"3694"	"1"	"1"	"-0.034348327"	"3.128485e-05"	"3694"
"9984"	"1"	"1"	" 0.063166347"	"4.843901e-05"	"9984"
"101928616"	"1"	"1"	"-0.036852987"	"2.951403e-05"	"101928616"
"333"	"1"	"1"	"-0.043995113"	"3.590444e-05"	"333"
"90070"	"1"	"1"	"-0.045163615"	"3.288460e-05"	"90070"
"6091"	"1"	"1"	" 0.138211770"	"4.779181e-05"	"6091"
"100506599"	"1"	"1"	" 0.022875798"	"3.033651e-05"	"100506599"
"65263"	"1"	"1"	"-0.054403537"	"4.189734e-05"	"65263"
"4481"	"1"	"1"	" 0.075788482"	"3.084373e-05"	"4481"
"6093"	"1"	"1"	"-0.035150162"	"4.596237e-05"	"6093"
"7319"	"1"	"1"	"-0.050450301"	"5.331853e-05"	"7319"
"124872"	"1"	"1"	"-0.025575124"	"3.427076e-05"	"124872"
"112936"	"1"	"1"	" 0.041653746"	"3.765745e-05"	"112936"
"389337"	"1"	"1"	"-0.026435519"	"4.007399e-05"	"389337"
"23172"	"1"	"1"	" 0.029928192"	"4.733422e-05"	"23172"
"4795"	"1"	"1"	" 0.032924075"	"3.694860e-05"	"4795"
"56158"	"1"	"1"	"-0.032467038"	"3.120057e-05"	"56158"
"8140"	"1"	"1"	" 0.124411549"	"4.381712e-05"	"8140"
"1370"	"1"	"1"	"-0.042804794"	"3.209446e-05"	"1370"
"100287569"	"1"	"1"	" 0.084231773"	"3.378719e-05"	"100287569"
"199223"	"1"	"1"	" 0.092861361"	"4.372835e-05"	"199223"
"126298"	"1"	"1"	"-0.032486194"	"4.405696e-05"	"126298"
"129450"	"1"	"1"	" 0.022772578"	"3.718584e-05"	"129450"
"9836"	"1"	"1"	"-0.060060587"	"4.976523e-05"	"9836"
"10752"	"1"	"1"	" 0.163176332"	"3.347208e-05"	"10752"
"1291"	"1"	"1"	" 0.047045397"	"3.882301e-05"	"1291"
"113246"	"1"	"1"	"-0.084648485"	"5.665752e-05"	"113246"
"440465"	"1"	"1"	" 0.037380057"	"3.779396e-05"	"440465"
"283596"	"1"	"1"	" 0.050320519"	"3.611136e-05"	"283596"
"9319"	"1"	"1"	" 0.054061063"	"4.906931e-05"	"9319"
"57109"	"1"	"1"	"-0.056846436"	"4.955997e-05"	"57109"
"221336"	"1"	"1"	" 0.035395339"	"3.190828e-05"	"221336"
"9122"	"1"	"1"	" 0.181996422"	"3.275087e-05"	"9122"
"10257"	"1"	"1"	" 0.044205370"	"3.978653e-05"	"10257"
"5669"	"1"	"1"	"-0.034226671"	"3.240764e-05"	"5669"
"5261"	"1"	"1"	" 0.023030348"	"3.978653e-05"	"5261"
"4751"	"1"	"1"	" 0.066022414"	"3.931222e-05"	"4751"
"54707"	"1"	"1"	"-0.048999796"	"5.066809e-05"	"54707"
"81848"	"1"	"1"	"-0.043893951"	"3.327994e-05"	"81848"
"7993"	"1"	"1"	" 0.051272904"	"4.624038e-05"	"7993"
"168374"	"1"	"1"	" 0.086095267"	"3.964066e-05"	"168374"
"80224"	"1"	"1"	"-0.057833666"	"4.539785e-05"	"80224"
"200298"	"1"	"1"	"-0.097245517"	"4.733422e-05"	"200298"
"101928762"	"1"	"1"	" 0.059708606"	"4.110546e-05"	"101928762"
"5178"	"1"	"1"	"-0.045630690"	"3.699170e-05"	"5178"
"55055"	"1"	"1"	" 0.052938559"	"5.067672e-05"	"55055"
"26959"	"1"	"1"	" 0.052105581"	"5.076719e-05"	"26959"
"283297"	"1"	"1"	"-0.029477860"	"3.861906e-05"	"283297"
"57149"	"1"	"2"	"-0.057922521"	"5.934652e-05"	"57149"
"9093"	"1"	"1"	" 0.044384263"	"5.695724e-05"	"9093"
"23229"	"1"	"1"	" 0.046586619"	"4.044721e-05"	"23229"
"51206"	"1"	"1"	"-0.040769659"	"4.271756e-05"	"51206"
"8546"	"1"	"1"	" 0.085996026"	"5.267095e-05"	"8546"
"57104"	"1"	"1"	" 0.034576407"	"5.387555e-05"	"57104"
"3661"	"1"	"1"	" 0.058254924"	"5.437474e-05"	"3661"
"124930"	"1"	"1"	"-0.042211015"	"4.284889e-05"	"124930"
"23157"	"1"	"1"	" 0.066143866"	"5.579195e-05"	"23157"
"9846"	"1"	"1"	" 0.094700687"	"4.789372e-05"	"9846"
"123688"	"1"	"1"	" 0.035130546"	"3.847076e-05"	"123688"
"101929497"	"1"	"1"	"-0.050838729"	"4.064436e-05"	"101929497"
"170960"	"1"	"1"	" 0.056465088"	"5.130736e-05"	"170960"
"83594"	"1"	"1"	" 0.096133809"	"3.461994e-05"	"83594"
"5997"	"1"	"1"	"-0.294863491"	"6.358203e-05"	"5997"
"339344"	"1"	"1"	"-0.038765078"	"4.759660e-05"	"339344"
"79813"	"1"	"1"	"-0.044613903"	"5.081836e-05"	"79813"
"23235"	"1"	"1"	"-0.040639999"	"3.907883e-05"	"23235"
"1670"	"1"	"1"	"-0.028154422"	"3.533077e-05"	"1670"
"150094"	"1"	"1"	"-0.127655755"	"5.305387e-05"	"150094"
"54885"	"1"	"1"	"-0.059126371"	"3.692023e-05"	"54885"
"1750"	"1"	"1"	" 0.017456175"	"3.515241e-05"	"1750"
"440107"	"1"	"1"	"-0.032370839"	"3.637090e-05"	"440107"
"6461"	"1"	"1"	"-0.024521570"	"4.484842e-05"	"6461"
"26520"	"1"	"1"	"-0.049188700"	"5.804654e-05"	"26520"
"3669"	"1"	"1"	"-0.168815122"	"6.444046e-05"	"3669"
"1734"	"1"	"1"	" 0.032289199"	"4.113264e-05"	"1734"
"2353"	"1"	"1"	"-0.606508258"	"6.802022e-05"	"2353"
"8819"	"1"	"1"	" 0.057402840"	"4.235705e-05"	"8819"
"90956"	"1"	"1"	"-0.051101049"	"5.419498e-05"	"90956"
"339742"	"1"	"1"	"-0.043278689"	"4.131528e-05"	"339742"
"80067"	"1"	"1"	" 0.039864127"	"4.760910e-05"	"80067"
"64755"	"1"	"1"	" 0.032614208"	"4.970299e-05"	"64755"
"101927406"	"1"	"1"	"-0.026477086"	"4.240302e-05"	"101927406"
"55870"	"1"	"1"	"-0.046880389"	"5.563405e-05"	"55870"
"6535"	"1"	"1"	"-0.082906388"	"3.989680e-05"	"6535"
"1749"	"1"	"1"	" 0.028912662"	"3.861906e-05"	"1749"
"6302"	"1"	"1"	"-0.058778022"	"5.962627e-05"	"6302"
"51703"	"1"	"1"	"-0.073169913"	"6.104491e-05"	"51703"
"10539"	"1"	"1"	"-0.052545253"	"6.329267e-05"	"10539"
"9710"	"1"	"1"	"-0.084905563"	"5.462487e-05"	"9710"
"100507316"	"1"	"1"	" 0.059485499"	"3.938703e-05"	"100507316"
"127124"	"1"	"1"	"-0.043709946"	"4.304922e-05"	"127124"
"100506368"	"1"	"1"	"-0.029212084"	"4.211561e-05"	"100506368"
"57546"	"1"	"1"	" 0.044611791"	"4.205310e-05"	"57546"
"7479"	"1"	"1"	"-0.030962180"	"4.043906e-05"	"7479"
"5141"	"1"	"1"	" 0.047187417"	"4.230926e-05"	"5141"
"55908"	"1"	"1"	"-0.037078484"	"4.657255e-05"	"55908"
"57786"	"1"	"1"	" 0.037147355"	"4.419329e-05"	"57786"
"89848"	"1"	"1"	" 0.054560873"	"4.957794e-05"	"89848"
"23132"	"1"	"1"	" 0.042817877"	"5.175694e-05"	"23132"
"284001"	"1"	"1"	"-0.020724206"	"5.381246e-05"	"284001"
"6249"	"1"	"1"	" 0.041025214"	"4.623322e-05"	"6249"
"4542"	"1"	"1"	" 0.099262181"	"5.723694e-05"	"4542"
"347862"	"1"	"1"	" 0.037608390"	"5.819724e-05"	"347862"
"80328"	"1"	"1"	" 0.051723318"	"4.172309e-05"	"80328"
"29945"	"1"	"1"	" 0.058821758"	"6.421598e-05"	"29945"
"134265"	"1"	"1"	" 0.026166220"	"4.158531e-05"	"134265"
"23637"	"1"	"1"	"-0.070337698"	"6.643218e-05"	"23637"
"163"	"1"	"1"	" 0.059027758"	"6.452646e-05"	"163"
"533"	"1"	"1"	" 0.049670110"	"6.623791e-05"	"533"
"4194"	"1"	"1"	"-0.058899803"	"6.238735e-05"	"4194"
"8976"	"1"	"1"	" 0.037521021"	"5.017072e-05"	"8976"
"64860"	"1"	"1"	" 0.075973620"	"4.451744e-05"	"64860"
"100130950"	"1"	"1"	"-0.030329422"	"5.108450e-05"	"100130950"
"8718"	"1"	"1"	" 0.074858390"	"4.822980e-05"	"8718"
"55728"	"1"	"1"	" 0.070288056"	"4.405696e-05"	"55728"
"23765"	"1"	"1"	" 0.048663686"	"5.545536e-05"	"23765"
"23613"	"1"	"1"	" 0.063353793"	"6.715202e-05"	"23613"
"2622"	"1"	"1"	"-0.033195698"	"6.062759e-05"	"2622"
"5859"	"1"	"1"	"-0.063245388"	"7.290158e-05"	"5859"
"153020"	"1"	"1"	"-0.046984134"	"4.955693e-05"	"153020"
"23116"	"1"	"1"	"-0.071747670"	"6.099915e-05"	"23116"
"116842"	"1"	"1"	" 0.052719194"	"5.695328e-05"	"116842"
"22863"	"1"	"1"	" 0.066612571"	"6.057796e-05"	"22863"
"54872"	"1"	"1"	" 0.071202869"	"6.875265e-05"	"54872"
"8061"	"1"	"1"	"-0.096939334"	"4.346821e-05"	"8061"
"27315"	"1"	"1"	" 0.040588175"	"6.653857e-05"	"27315"
"10536"	"1"	"1"	"-0.028840828"	"5.617457e-05"	"10536"
"54977"	"1"	"1"	"-0.059112964"	"7.097402e-05"	"54977"
"83732"	"1"	"1"	" 0.051978780"	"6.300872e-05"	"83732"
"4249"	"1"	"1"	"-0.061328773"	"7.004149e-05"	"4249"
"79576"	"1"	"1"	" 0.045636814"	"5.608157e-05"	"79576"
"131870"	"1"	"1"	" 0.027528517"	"4.886304e-05"	"131870"
"101929745"	"1"	"1"	"-0.027359856"	"4.338260e-05"	"101929745"
"5089"	"1"	"1"	" 0.054890076"	"5.130736e-05"	"5089"
"374655"	"1"	"1"	" 0.024527792"	"5.630548e-05"	"374655"
"51747"	"1"	"1"	" 0.048113443"	"7.633247e-05"	"51747"
"8498"	"1"	"1"	" 0.030252121"	"6.606794e-05"	"8498"
"6612"	"1"	"1"	"-0.058213611"	"7.474783e-05"	"6612"
"27250"	"1"	"1"	" 0.080450333"	"7.179405e-05"	"27250"
"23403"	"1"	"1"	"-0.053820294"	"6.865377e-05"	"23403"
"10598"	"1"	"1"	"-0.068693877"	"8.161393e-05"	"10598"
"2052"	"1"	"1"	"-0.099261301"	"6.635007e-05"	"2052"
"165215"	"1"	"1"	" 0.048118133"	"4.337781e-05"	"165215"
"3745"	"1"	"1"	"-0.031990396"	"4.952199e-05"	"3745"
"10763"	"1"	"1"	" 0.041271157"	"5.329150e-05"	"10763"
"100132078"	"1"	"1"	"-0.036693915"	"4.790948e-05"	"100132078"
"5073"	"1"	"1"	"-0.073457808"	"7.411508e-05"	"5073"
"148709"	"1"	"1"	" 0.028616788"	"4.496966e-05"	"148709"
"66008"	"1"	"1"	"-0.051995414"	"6.572201e-05"	"66008"
"23031"	"1"	"1"	"-0.086165649"	"7.322514e-05"	"23031"
"84514"	"1"	"1"	" 0.052232317"	"6.095805e-05"	"84514"
"85463"	"1"	"1"	" 0.093646526"	"4.424687e-05"	"85463"
"10560"	"1"	"1"	" 0.071014876"	"4.716932e-05"	"10560"
"1993"	"1"	"1"	" 0.040402414"	"4.402806e-05"	"1993"
"115426"	"1"	"1"	"-0.069237843"	"8.457266e-05"	"115426"
"7694"	"1"	"1"	" 0.138040211"	"5.426352e-05"	"7694"
"55266"	"1"	"1"	"-0.059913474"	"7.402429e-05"	"55266"
"100130264"	"1"	"1"	"-0.035268550"	"5.175694e-05"	"100130264"
"57120"	"1"	"1"	"-0.040934081"	"7.168686e-05"	"57120"
"53349"	"1"	"1"	"-0.039226250"	"6.091526e-05"	"53349"
"3169"	"1"	"1"	"-0.051254968"	"5.538054e-05"	"3169"
"55922"	"1"	"1"	"-0.051399520"	"7.546608e-05"	"55922"
"146456"	"1"	"1"	"-0.053102611"	"5.172923e-05"	"146456"
"7366"	"1"	"1"	"-0.047492392"	"5.419498e-05"	"7366"
"84191"	"1"	"1"	"-0.055367463"	"8.856878e-05"	"84191"
"284451"	"1"	"1"	" 0.020618377"	"5.506414e-05"	"284451"
"84901"	"1"	"1"	" 0.057916318"	"7.372827e-05"	"84901"
"29894"	"1"	"1"	" 0.054664140"	"7.424536e-05"	"29894"
"28969"	"1"	"1"	" 0.063615913"	"7.989558e-05"	"28969"
"199870"	"1"	"1"	"-0.026948788"	"5.619535e-05"	"199870"
"4889"	"1"	"1"	" 0.034812703"	"4.922881e-05"	"4889"
"3983"	"1"	"1"	"-0.074540705"	"8.652378e-05"	"3983"
"57547"	"1"	"1"	" 0.040604924"	"4.955997e-05"	"57547"
"285343"	"1"	"1"	" 0.049187751"	"5.142212e-05"	"285343"
"80007"	"1"	"1"	" 0.044383035"	"5.761062e-05"	"80007"
"6769"	"1"	"1"	"-0.035572000"	"6.707349e-05"	"6769"
"8226"	"1"	"1"	"-0.111298852"	"8.354201e-05"	"8226"
"101928728"	"1"	"1"	"-0.049516335"	"5.426871e-05"	"101928728"
"10938"	"1"	"1"	" 0.069476066"	"8.288025e-05"	"10938"
"9994"	"1"	"1"	" 0.071822354"	"6.987815e-05"	"9994"
"81553"	"1"	"1"	"-0.132951166"	"7.871377e-05"	"81553"
"158297"	"1"	"1"	"-0.025082946"	"5.665752e-05"	"158297"
"100306951"	"1"	"1"	"-0.064504127"	"7.588321e-05"	"100306951"
"1842"	"1"	"1"	" 0.071642006"	"5.100430e-05"	"1842"
"9581"	"1"	"1"	" 0.032911140"	"7.310372e-05"	"9581"
"255488"	"1"	"1"	"-0.095084795"	"7.561015e-05"	"255488"
"5429"	"1"	"1"	"-0.047149648"	"6.937464e-05"	"5429"
"100288911"	"1"	"1"	" 0.056539704"	"5.088514e-05"	"100288911"
"285533"	"1"	"1"	"-0.061193248"	"5.938982e-05"	"285533"
"84126"	"1"	"1"	"-0.039599952"	"7.202110e-05"	"84126"
"125170"	"1"	"1"	"-0.040043775"	"5.659221e-05"	"125170"
"28512"	"1"	"1"	" 0.057957255"	"5.763829e-05"	"28512"
"1379"	"1"	"1"	" 0.037756204"	"5.630548e-05"	"1379"
"6812"	"1"	"1"	" 0.071429315"	"5.279995e-05"	"6812"
"100"	"1"	"1"	"-0.119530723"	"8.841384e-05"	"100"
"196883"	"1"	"1"	" 0.054304169"	"6.561517e-05"	"196883"
"54620"	"1"	"1"	" 0.041519869"	"7.813399e-05"	"54620"
"54800"	"1"	"1"	"-0.084128318"	"6.802022e-05"	"54800"
"60509"	"1"	"1"	"-0.049113195"	"6.703442e-05"	"60509"
"441601"	"1"	"1"	" 0.033958241"	"5.591888e-05"	"441601"
"10908"	"1"	"1"	" 0.051937861"	"8.127228e-05"	"10908"
"22976"	"1"	"1"	" 0.052633489"	"8.053530e-05"	"22976"
"80762"	"1"	"1"	" 0.062327396"	"8.029593e-05"	"80762"
"10535"	"1"	"1"	" 0.057014275"	"8.772781e-05"	"10535"
"79097"	"1"	"1"	" 0.054527045"	"5.650237e-05"	"79097"
"6904"	"1"	"1"	" 0.075716458"	"8.201224e-05"	"6904"
"114787"	"1"	"1"	"-0.024683773"	"6.634766e-05"	"114787"
"56475"	"1"	"1"	" 0.034829337"	"5.600948e-05"	"56475"
"11258"	"1"	"1"	"-0.068653738"	"9.637275e-05"	"11258"
"304"	"1"	"1"	" 0.050114995"	"8.349949e-05"	"304"
"392465"	"1"	"1"	"-0.024553661"	"6.994651e-05"	"392465"
"400960"	"1"	"1"	" 0.026844444"	"6.120261e-05"	"400960"
"65220"	"1"	"1"	" 0.063477440"	"8.837111e-05"	"65220"
"254863"	"1"	"1"	"-0.064668211"	"1.013777e-04"	"254863"
"81618"	"1"	"1"	" 0.171068180"	"8.767885e-05"	"81618"
"100506791"	"1"	"1"	"-0.027023626"	"6.112449e-05"	"100506791"
"284654"	"1"	"1"	" 0.030410552"	"5.929853e-05"	"284654"
"29104"	"1"	"1"	" 0.038645352"	"5.948376e-05"	"29104"
"887"	"1"	"1"	"-0.030662272"	"6.827917e-05"	"887"
"9076"	"1"	"1"	"-0.070671002"	"7.854898e-05"	"9076"
"28666"	"1"	"1"	" 0.060799955"	"5.615020e-05"	"28666"
"7401"	"1"	"1"	"-0.018389786"	"5.831493e-05"	"7401"
"28461"	"1"	"1"	"-0.306460852"	"1.018720e-04"	"28461"
"347735"	"1"	"1"	"-0.080271655"	"6.241448e-05"	"347735"
"26503"	"1"	"1"	" 0.040042904"	"6.929404e-05"	"26503"
"54995"	"1"	"1"	" 0.049760036"	"8.780104e-05"	"54995"
"51433"	"1"	"1"	" 0.047702659"	"9.819252e-05"	"51433"
"1593"	"1"	"1"	" 0.061157457"	"9.159150e-05"	"1593"
"100499227"	"1"	"1"	"-0.031136489"	"6.760126e-05"	"100499227"
"79585"	"1"	"1"	" 0.040691419"	"8.040038e-05"	"79585"
"60558"	"1"	"1"	" 0.034432872"	"7.961941e-05"	"60558"
"3321"	"1"	"1"	" 0.037124856"	"7.490534e-05"	"3321"
"11314"	"1"	"1"	" 0.127214999"	"7.001148e-05"	"11314"
"139818"	"1"	"1"	"-0.067798141"	"9.637275e-05"	"139818"
"10574"	"1"	"1"	"-0.048154774"	"1.044999e-04"	"10574"
"11067"	"1"	"1"	" 0.065452279"	"7.867646e-05"	"11067"
"6793"	"1"	"1"	" 0.047951347"	"9.430493e-05"	"6793"
"6136"	"1"	"1"	" 0.085074729"	"7.807488e-05"	"6136"
"26092"	"1"	"1"	"-0.048557365"	"9.733747e-05"	"26092"
"140680"	"1"	"1"	" 0.037388633"	"6.348768e-05"	"140680"
"285955"	"1"	"1"	"-0.051256667"	"6.207776e-05"	"285955"
"129049"	"1"	"1"	" 0.019398469"	"7.357191e-05"	"129049"
"1874"	"1"	"1"	" 0.025724921"	"1.005218e-04"	"1874"
"970"	"1"	"1"	" 0.109937423"	"9.513692e-05"	"970"
"54826"	"1"	"1"	"-0.045832811"	"8.409845e-05"	"54826"
"7057"	"1"	"1"	" 0.055703665"	"8.725235e-05"	"7057"
"55324"	"1"	"1"	" 0.054488392"	"9.637508e-05"	"55324"
"8417"	"1"	"1"	"-0.093972435"	"1.179481e-04"	"8417"
"57037"	"1"	"1"	" 0.070454410"	"9.640587e-05"	"57037"
"25865"	"1"	"1"	"-0.065044754"	"1.169200e-04"	"25865"
"51510"	"1"	"1"	" 0.063623544"	"1.073633e-04"	"51510"
