"Bcell"	"MCLe"	"df"	"combo.name"
"89876"	"1"	"1"	"4.803325e-01"	"89876"
"283847"	"1"	"1"	"1.261394e-01"	"283847"
"55856"	"1"	"1"	"2.831945e-04"	"55856"
"1062"	"1"	"1"	"4.358854e-06"	"1062"
"6188"	"1"	"2"	"2.306184e-01"	"6188"
"2888"	"1"	"1"	"8.967413e-02"	"2888"
"388610"	"1"	"1"	"1.156516e-02"	"388610"
"5347"	"1"	"1"	"1.355449e-02"	"5347"
"10411"	"1"	"1"	"3.070528e-03"	"10411"
"4705"	"1"	"1"	"1.675529e-01"	"4705"
"7171"	"1"	"1"	"7.672478e-02"	"7171"
"54517"	"1"	"1"	"7.716148e-06"	"54517"
"57091"	"1"	"1"	"3.303120e-05"	"57091"
"80273"	"1"	"1"	"2.578948e-01"	"80273"
"55709"	"1"	"1"	"2.397475e-06"	"55709"
"388942"	"1"	"1"	"1.317817e-01"	"388942"
"101929243"	"1"	"1"	"9.526574e-02"	"101929243"
"63916"	"1"	"1"	"9.576797e-02"	"63916"
"284561"	"1"	"1"	"1.540556e-02"	"284561"
"171389"	"1"	"1"	"2.626361e-02"	"171389"
"101929459"	"1"	"1"	"1.624561e-01"	"101929459"
"283927"	"1"	"1"	"3.675672e-06"	"283927"
"3283"	"1"	"1"	"7.663264e-03"	"3283"
"54808"	"1"	"1"	"1.216952e-02"	"54808"
"101928087"	"1"	"1"	"1.566049e-02"	"101928087"
"286527"	"1"	"1"	"2.958789e-02"	"286527"
"80314"	"1"	"1"	"1.828627e-02"	"80314"
"51667"	"1"	"1"	"1.362539e-01"	"51667"
"60680"	"1"	"1"	"4.993949e-01"	"60680"
"100506190"	"1"	"1"	"2.496627e-01"	"100506190"
"9882"	"1"	"1"	"1.910204e-06"	"9882"
"400629"	"1"	"1"	"8.628668e-02"	"400629"
"7533"	"1"	"1"	"2.908313e-01"	"7533"
"4998"	"1"	"1"	"1.169072e-02"	"4998"
"4814"	"1"	"1"	"3.121955e-04"	"4814"
"10267"	"1"	"1"	"8.600801e-03"	"10267"
"149603"	"1"	"1"	"2.853104e-02"	"149603"
"8714"	"1"	"1"	"1.356774e-06"	"8714"
"84254"	"1"	"1"	"3.180355e-02"	"84254"
"7157"	"1"	"1"	"1.636055e-02"	"7157"
"101927586"	"1"	"1"	"4.542354e-01"	"101927586"
"286336"	"1"	"1"	"5.428386e-03"	"286336"
"26191"	"1"	"1"	"4.260991e-02"	"26191"
"79943"	"1"	"1"	"3.017681e-01"	"79943"
"6799"	"1"	"1"	"4.398103e-01"	"6799"
"101929693"	"1"	"1"	"1.152210e-01"	"101929693"
"10520"	"1"	"1"	"1.165414e-02"	"10520"
"11137"	"1"	"1"	"1.035883e-06"	"11137"
"79575"	"1"	"1"	"7.418103e-03"	"79575"
"201176"	"1"	"1"	"8.274965e-03"	"201176"
"29763"	"1"	"1"	"2.778432e-01"	"29763"
"81698"	"1"	"1"	"3.329405e-02"	"81698"
"2041"	"1"	"1"	"5.678337e-02"	"2041"
"285590"	"1"	"1"	"3.920764e-03"	"285590"
"84154"	"1"	"1"	"2.049229e-01"	"84154"
"125058"	"1"	"1"	"2.265849e-03"	"125058"
"79096"	"1"	"1"	"1.983951e-01"	"79096"
"101927597"	"1"	"1"	"1.642351e-02"	"101927597"
"58510"	"1"	"1"	"1.632509e-02"	"58510"
"118987"	"1"	"1"	"3.700390e-02"	"118987"
"4913"	"1"	"1"	"1.936763e-01"	"4913"
"11168"	"1"	"1"	"4.723128e-01"	"11168"
"11230"	"1"	"1"	"1.819718e-02"	"11230"
"26297"	"1"	"1"	"4.659556e-01"	"26297"
"100216546"	"1"	"1"	"4.000158e-02"	"100216546"
"8974"	"1"	"1"	"1.332457e-02"	"8974"
"79752"	"1"	"1"	"4.859306e-03"	"79752"
"10312"	"1"	"1"	"8.773355e-04"	"10312"
"28638"	"1"	"1"	"2.362972e-01"	"28638"
"55027"	"1"	"1"	"1.013162e-01"	"55027"
"51225"	"1"	"1"	"1.978017e-02"	"51225"
"79178"	"1"	"1"	"3.247463e-03"	"79178"
"1476"	"1"	"1"	"4.368452e-01"	"1476"
"147700"	"1"	"1"	"2.295255e-01"	"147700"
"55236"	"1"	"1"	"7.593593e-04"	"55236"
"3783"	"1"	"1"	"6.581360e-05"	"3783"
"135295"	"1"	"1"	"5.288795e-02"	"135295"
"4248"	"1"	"1"	"6.477790e-02"	"4248"
"84624"	"1"	"1"	"1.046022e-04"	"84624"
"6655"	"1"	"1"	"3.086344e-01"	"6655"
"221806"	"1"	"1"	"1.138045e-01"	"221806"
"28968"	"1"	"1"	"6.228652e-04"	"28968"
"332"	"1"	"1"	"1.736718e-10"	"332"
"51438"	"1"	"1"	"4.673927e-02"	"51438"
"651"	"1"	"1"	"1.168239e-01"	"651"
"10278"	"1"	"1"	"3.798666e-01"	"10278"
"169693"	"1"	"1"	"1.400128e-01"	"169693"
"7186"	"1"	"1"	"2.047843e-01"	"7186"
"85442"	"1"	"1"	"6.354338e-03"	"85442"
"25859"	"1"	"1"	"2.466665e-01"	"25859"
"29901"	"1"	"1"	"1.234032e-01"	"29901"
"5000"	"1"	"1"	"2.679495e-01"	"5000"
"81930"	"1"	"1"	"3.481391e-04"	"81930"
"84085"	"1"	"1"	"2.660736e-02"	"84085"
"255743"	"1"	"1"	"1.326887e-01"	"255743"
"750"	"1"	"1"	"1.151954e-02"	"750"
"128553"	"1"	"1"	"1.471121e-01"	"128553"
"1443"	"1"	"1"	"1.175412e-01"	"1443"
"7564"	"1"	"1"	"3.104848e-01"	"7564"
"8563"	"1"	"1"	"3.113167e-02"	"8563"
"50485"	"1"	"1"	"3.690525e-02"	"50485"
"342908"	"1"	"1"	"2.320681e-03"	"342908"
"2239"	"1"	"1"	"5.505077e-02"	"2239"
"30833"	"1"	"1"	"3.191946e-02"	"30833"
"8165"	"1"	"1"	"8.266172e-04"	"8165"
"126205"	"1"	"1"	"2.780039e-03"	"126205"
"9940"	"1"	"1"	"4.411646e-01"	"9940"
"5711"	"1"	"1"	"6.835593e-02"	"5711"
"4435"	"1"	"1"	"3.761351e-02"	"4435"
"138151"	"1"	"1"	"8.096367e-02"	"138151"
"2165"	"1"	"1"	"8.169108e-02"	"2165"
"4868"	"1"	"1"	"3.645479e-01"	"4868"
"51389"	"1"	"1"	"1.098326e-01"	"51389"
"2177"	"1"	"1"	"9.101029e-03"	"2177"
"160897"	"1"	"1"	"2.249174e-01"	"160897"
"55254"	"1"	"1"	"3.759432e-01"	"55254"
"84176"	"1"	"1"	"5.818838e-02"	"84176"
"8872"	"1"	"1"	"4.609547e-01"	"8872"
"7553"	"1"	"1"	"5.670317e-02"	"7553"
"83596"	"1"	"1"	"5.268225e-02"	"83596"
"6531"	"1"	"1"	"2.637440e-02"	"6531"
"8869"	"1"	"1"	"2.967126e-03"	"8869"
"5356"	"1"	"1"	"4.561898e-03"	"5356"
"26999"	"1"	"1"	"3.202234e-02"	"26999"
"23408"	"1"	"1"	"3.245079e-01"	"23408"
"54462"	"1"	"1"	"2.469502e-01"	"54462"
"22978"	"1"	"1"	"5.275760e-03"	"22978"
"10902"	"1"	"1"	"1.361619e-03"	"10902"
"54840"	"1"	"1"	"2.115448e-01"	"54840"
"1107"	"1"	"1"	"6.854626e-02"	"1107"
"84058"	"1"	"1"	"1.531310e-01"	"84058"
"90957"	"1"	"1"	"4.422436e-03"	"90957"
"54708"	"1"	"1"	"3.040493e-05"	"54708"
"7791"	"1"	"1"	"4.462485e-06"	"7791"
"64799"	"1"	"1"	"3.554880e-01"	"64799"
"128346"	"1"	"1"	"1.032007e-01"	"128346"
"1870"	"1"	"1"	"7.761125e-02"	"1870"
"101928134"	"1"	"1"	"1.154137e-01"	"101928134"
"8993"	"1"	"1"	"1.705831e-01"	"8993"
"9671"	"1"	"1"	"2.722044e-02"	"9671"
"284370"	"1"	"1"	"3.713370e-01"	"284370"
"9711"	"1"	"1"	"4.057142e-03"	"9711"
"55565"	"1"	"1"	"1.409312e-02"	"55565"
"131474"	"1"	"1"	"1.003943e-02"	"131474"
"57125"	"1"	"1"	"4.107545e-01"	"57125"
"84078"	"1"	"1"	"7.901099e-05"	"84078"
"25791"	"1"	"1"	"1.056562e-01"	"25791"
"55196"	"1"	"1"	"1.596103e-01"	"55196"
"6731"	"1"	"1"	"1.401082e-02"	"6731"
"64098"	"1"	"1"	"1.206733e-02"	"64098"
"54870"	"1"	"1"	"2.298027e-03"	"54870"
"100170765"	"1"	"1"	"3.341716e-02"	"100170765"
"5372"	"1"	"1"	"1.810885e-01"	"5372"
"100505538"	"1"	"1"	"1.325433e-02"	"100505538"
"222255"	"1"	"1"	"2.744819e-01"	"222255"
"10459"	"1"	"1"	"6.924971e-02"	"10459"
"285958"	"1"	"1"	"1.706059e-02"	"285958"
"55635"	"1"	"1"	"1.259767e-05"	"55635"
"130827"	"1"	"1"	"1.097371e-02"	"130827"
"8565"	"1"	"1"	"7.091106e-06"	"8565"
"51170"	"1"	"1"	"1.218845e-01"	"51170"
"8678"	"1"	"1"	"3.962298e-01"	"8678"
"339451"	"1"	"1"	"1.859584e-01"	"339451"
"80301"	"1"	"1"	"8.310724e-03"	"80301"
"122961"	"1"	"1"	"1.970397e-01"	"122961"
"25873"	"1"	"1"	"1.226557e-01"	"25873"
"2317"	"1"	"1"	"5.984216e-04"	"2317"
"101927513"	"1"	"1"	"1.298595e-01"	"101927513"
"162962"	"1"	"1"	"4.746925e-01"	"162962"
"9534"	"1"	"1"	"1.647451e-05"	"9534"
"9480"	"1"	"1"	"1.753743e-03"	"9480"
"51684"	"1"	"1"	"1.031465e-01"	"51684"
"390963"	"1"	"1"	"2.029863e-07"	"390963"
"64856"	"1"	"1"	"5.345411e-02"	"64856"
"150290"	"1"	"1"	"3.038555e-04"	"150290"
"51250"	"1"	"1"	"2.033058e-01"	"51250"
"440603"	"1"	"1"	"4.232299e-02"	"440603"
"56829"	"1"	"1"	"3.943990e-06"	"56829"
"6337"	"1"	"1"	"3.036580e-01"	"6337"
"6747"	"1"	"1"	"1.319623e-01"	"6747"
"27348"	"1"	"1"	"1.817127e-01"	"27348"
"51655"	"1"	"1"	"1.088314e-01"	"51655"
"137886"	"1"	"1"	"8.973950e-02"	"137886"
"339483"	"1"	"1"	"2.720034e-01"	"339483"
"63935"	"1"	"1"	"1.792921e-08"	"63935"
"896"	"1"	"1"	"2.266105e-01"	"896"
"9136"	"1"	"1"	"6.669202e-02"	"9136"
"9330"	"1"	"1"	"1.908934e-01"	"9330"
"51550"	"1"	"1"	"3.855910e-01"	"51550"
"2307"	"1"	"1"	"7.411631e-03"	"2307"
"57823"	"1"	"1"	"1.182937e-02"	"57823"
"54546"	"1"	"1"	"2.627169e-02"	"54546"
"116064"	"1"	"1"	"1.283796e-01"	"116064"
"22949"	"1"	"1"	"2.048763e-01"	"22949"
"84717"	"1"	"1"	"1.529126e-01"	"84717"
"6525"	"1"	"1"	"3.094512e-02"	"6525"
"27236"	"1"	"1"	"1.391582e-01"	"27236"
"28755"	"1"	"1"	"2.320681e-03"	"28755"
"257044"	"1"	"1"	"1.469923e-02"	"257044"
"55319"	"1"	"1"	"2.853104e-02"	"55319"
"63891"	"1"	"1"	"9.828208e-06"	"63891"
"63895"	"1"	"1"	"9.680209e-02"	"63895"
"55249"	"1"	"1"	"9.499224e-02"	"55249"
"253635"	"1"	"1"	"3.407224e-06"	"253635"
"84824"	"1"	"1"	"5.906479e-02"	"84824"
"54498"	"1"	"1"	"1.749435e-04"	"54498"
"323"	"1"	"1"	"2.042505e-03"	"323"
"124460"	"1"	"1"	"7.399545e-03"	"124460"
"57794"	"1"	"1"	"5.781322e-03"	"57794"
"1892"	"1"	"1"	"3.539493e-04"	"1892"
"60528"	"1"	"1"	"7.840094e-02"	"60528"
"93986"	"1"	"1"	"7.288764e-05"	"93986"
"388753"	"1"	"1"	"1.143994e-03"	"388753"
"440503"	"1"	"1"	"4.198517e-01"	"440503"
"100506428"	"1"	"2"	"1.318604e-06"	"100506428"
"84640"	"1"	"1"	"3.964901e-02"	"84640"
"3846"	"1"	"1"	"8.670160e-02"	"3846"
"6810"	"1"	"1"	"2.004482e-01"	"6810"
"57695"	"1"	"1"	"3.242403e-04"	"57695"
"254778"	"1"	"1"	"3.836930e-02"	"254778"
"26168"	"1"	"1"	"1.267555e-01"	"26168"
"9802"	"1"	"1"	"4.089204e-05"	"9802"
"84294"	"1"	"1"	"1.351866e-03"	"84294"
"64425"	"1"	"1"	"2.329725e-01"	"64425"
"3592"	"1"	"1"	"2.366588e-05"	"3592"
"440288"	"1"	"1"	"2.374883e-01"	"440288"
"101928288"	"1"	"1"	"1.301851e-01"	"101928288"
"23729"	"1"	"1"	"6.330077e-02"	"23729"
"22880"	"1"	"2"	"6.359415e-05"	"22880"
"23556"	"1"	"1"	"1.482620e-01"	"23556"
"788"	"1"	"1"	"7.133140e-02"	"788"
"83442"	"1"	"1"	"2.150965e-06"	"83442"
"724102"	"1"	"1"	"6.791372e-02"	"724102"
"65005"	"1"	"1"	"1.425690e-02"	"65005"
"16"	"1"	"1"	"1.013427e-04"	"16"
"677"	"1"	"1"	"1.768672e-01"	"677"
"9404"	"1"	"1"	"1.305376e-01"	"9404"
"81932"	"1"	"1"	"2.464314e-02"	"81932"
"3249"	"1"	"1"	"7.934047e-02"	"3249"
"54936"	"1"	"1"	"2.814944e-05"	"54936"
"9048"	"1"	"1"	"4.771840e-04"	"9048"
"284933"	"1"	"1"	"2.896333e-03"	"284933"
"79730"	"1"	"1"	"1.041991e-04"	"79730"
"678"	"1"	"1"	"5.714546e-03"	"678"
"8813"	"1"	"1"	"3.542564e-01"	"8813"
"57062"	"1"	"1"	"3.018698e-01"	"57062"
"79068"	"1"	"1"	"4.705797e-01"	"79068"
"23230"	"1"	"1"	"5.904671e-02"	"23230"
"9852"	"1"	"1"	"6.313223e-02"	"9852"
"9501"	"1"	"1"	"2.353811e-02"	"9501"
"197335"	"1"	"1"	"3.854054e-01"	"197335"
"210"	"1"	"1"	"1.269696e-07"	"210"
"11238"	"1"	"1"	"9.163161e-02"	"11238"
"79921"	"1"	"1"	"4.862862e-02"	"79921"
"890"	"1"	"1"	"8.588076e-12"	"890"
"85459"	"1"	"1"	"1.664562e-01"	"85459"
"259266"	"1"	"1"	"3.220507e-07"	"259266"
"1808"	"1"	"1"	"1.090536e-11"	"1808"
"57535"	"1"	"1"	"1.077011e-01"	"57535"
"92285"	"1"	"1"	"5.896559e-02"	"92285"
"6331"	"1"	"1"	"1.145153e-01"	"6331"
"51224"	"1"	"1"	"3.056068e-01"	"51224"
"3653"	"1"	"1"	"3.132826e-01"	"3653"
"28986"	"1"	"1"	"4.582371e-02"	"28986"
"27022"	"1"	"1"	"6.867044e-02"	"27022"
"1395"	"1"	"1"	"4.449666e-01"	"1395"
"100289098"	"1"	"1"	"2.228074e-02"	"100289098"
"26156"	"1"	"1"	"1.262102e-02"	"26156"
"9682"	"1"	"1"	"2.080304e-02"	"9682"
"9377"	"1"	"1"	"6.071390e-02"	"9377"
"100885778"	"1"	"1"	"9.135325e-02"	"100885778"
"23353"	"1"	"1"	"2.186203e-05"	"23353"
"51400"	"1"	"1"	"1.197858e-01"	"51400"
"29"	"1"	"1"	"6.125163e-03"	"29"
"5520"	"1"	"1"	"6.778814e-02"	"5520"
"10123"	"1"	"1"	"5.845227e-02"	"10123"
"27030"	"1"	"1"	"1.429172e-01"	"27030"
"6303"	"1"	"1"	"1.618112e-01"	"6303"
"130106"	"1"	"1"	"1.637977e-01"	"130106"
"9973"	"1"	"1"	"2.801068e-01"	"9973"
"29088"	"1"	"1"	"3.837195e-02"	"29088"
"79845"	"1"	"1"	"1.152026e-03"	"79845"
"386758"	"1"	"1"	"9.180010e-03"	"386758"
"9014"	"1"	"1"	"2.899314e-06"	"9014"
"79660"	"1"	"1"	"8.224364e-06"	"79660"
"79685"	"1"	"1"	"1.487325e-03"	"79685"
"11040"	"1"	"1"	"2.177105e-03"	"11040"
"390892"	"1"	"1"	"2.149362e-02"	"390892"
"5283"	"1"	"1"	"5.219967e-03"	"5283"
"30834"	"1"	"1"	"4.847191e-08"	"30834"
"80332"	"1"	"1"	"1.754466e-04"	"80332"
"1659"	"1"	"1"	"3.315683e-02"	"1659"
"2350"	"1"	"1"	"1.448620e-05"	"2350"
"7391"	"1"	"1"	"1.838630e-01"	"7391"
"23468"	"1"	"1"	"2.237352e-02"	"23468"
"7351"	"1"	"1"	"2.595865e-05"	"7351"
"1756"	"1"	"1"	"8.314007e-02"	"1756"
"375759"	"1"	"1"	"1.753874e-01"	"375759"
"56751"	"1"	"1"	"2.602949e-01"	"56751"
"284240"	"1"	"1"	"4.569436e-01"	"284240"
"6605"	"1"	"1"	"2.723554e-04"	"6605"
"150147"	"1"	"1"	"2.795785e-01"	"150147"
"80054"	"1"	"1"	"3.311113e-02"	"80054"
"100996485"	"1"	"1"	"1.111201e-01"	"100996485"
"23041"	"1"	"1"	"2.411971e-02"	"23041"
"100506581"	"1"	"1"	"5.322084e-06"	"100506581"
"286101"	"1"	"1"	"9.526574e-02"	"286101"
"80196"	"1"	"1"	"2.497893e-01"	"80196"
"65979"	"1"	"1"	"1.081547e-03"	"65979"
"81790"	"1"	"1"	"4.724174e-02"	"81790"
"11014"	"1"	"1"	"1.168719e-01"	"11014"
"51471"	"1"	"1"	"2.189415e-02"	"51471"
"81839"	"1"	"1"	"1.562308e-01"	"81839"
"55212"	"1"	"1"	"3.125772e-02"	"55212"
"2195"	"1"	"1"	"1.721821e-02"	"2195"
"3704"	"1"	"1"	"5.919519e-02"	"3704"
"81034"	"1"	"1"	"4.686220e-01"	"81034"
"640"	"1"	"1"	"1.176184e-03"	"640"
"101928989"	"1"	"1"	"1.030433e-01"	"101928989"
"3845"	"1"	"1"	"2.469572e-01"	"3845"
"4224"	"1"	"1"	"1.030991e-02"	"4224"
"5111"	"1"	"1"	"6.341012e-04"	"5111"
"8574"	"1"	"1"	"4.343804e-01"	"8574"
"7423"	"1"	"1"	"1.824372e-01"	"7423"
"85460"	"1"	"1"	"1.319416e-02"	"85460"
"23035"	"1"	"1"	"1.912637e-01"	"23035"
"4047"	"1"	"1"	"1.746032e-01"	"4047"
"9118"	"1"	"1"	"2.891800e-01"	"9118"
"3613"	"1"	"1"	"2.903925e-01"	"3613"
"23456"	"1"	"1"	"3.613391e-04"	"23456"
"27161"	"1"	"1"	"4.649264e-01"	"27161"
"8290"	"1"	"1"	"2.828174e-01"	"8290"
"10600"	"1"	"1"	"1.804099e-03"	"10600"
"4087"	"1"	"1"	"1.648346e-03"	"4087"
"4331"	"1"	"1"	"1.332457e-02"	"4331"
"7566"	"1"	"1"	"1.844993e-01"	"7566"
"6059"	"1"	"1"	"2.720693e-02"	"6059"
"150590"	"1"	"1"	"3.942092e-01"	"150590"
"5685"	"1"	"1"	"2.019650e-01"	"5685"
"55364"	"1"	"1"	"6.927037e-04"	"55364"
"55239"	"1"	"1"	"3.688723e-03"	"55239"
"8030"	"1"	"1"	"4.324384e-03"	"8030"
"1213"	"1"	"1"	"1.226518e-03"	"1213"
"254896"	"1"	"1"	"1.529369e-01"	"254896"
"3137"	"1"	"1"	"2.176012e-01"	"3137"
"51244"	"1"	"1"	"4.076321e-01"	"51244"
"5912"	"1"	"1"	"1.980735e-01"	"5912"
"84926"	"1"	"1"	"2.103817e-01"	"84926"
"64841"	"1"	"1"	"5.477332e-02"	"64841"
"3293"	"1"	"1"	"8.000653e-02"	"3293"
"9066"	"1"	"1"	"1.510705e-01"	"9066"
"8658"	"1"	"1"	"7.257496e-02"	"8658"
"80131"	"1"	"1"	"6.554347e-02"	"80131"
"2548"	"1"	"1"	"7.603908e-04"	"2548"
"146542"	"1"	"1"	"3.327821e-03"	"146542"
"3431"	"1"	"1"	"6.666475e-02"	"3431"
"23307"	"1"	"1"	"3.951461e-01"	"23307"
"148867"	"1"	"1"	"2.564896e-02"	"148867"
"55312"	"1"	"1"	"9.165237e-02"	"55312"
"203547"	"1"	"1"	"1.291472e-01"	"203547"
"10576"	"1"	"1"	"1.649908e-01"	"10576"
"101927647"	"1"	"1"	"3.158059e-01"	"101927647"
"9825"	"1"	"1"	"1.756145e-04"	"9825"
"91607"	"1"	"1"	"8.081797e-05"	"91607"
"51287"	"1"	"1"	"2.492049e-01"	"51287"
"8893"	"1"	"1"	"8.795738e-05"	"8893"
"56937"	"1"	"1"	"2.792228e-02"	"56937"
"3134"	"1"	"1"	"1.788156e-01"	"3134"
"1439"	"1"	"1"	"3.704451e-05"	"1439"
"26137"	"1"	"1"	"2.069445e-03"	"26137"
"55346"	"1"	"1"	"9.500933e-02"	"55346"
"222171"	"1"	"1"	"2.620077e-03"	"222171"
"56970"	"1"	"1"	"1.307488e-01"	"56970"
"55505"	"1"	"1"	"3.434203e-03"	"55505"
"88745"	"1"	"1"	"3.851590e-02"	"88745"
"284900"	"1"	"1"	"1.463432e-01"	"284900"
"152815"	"1"	"1"	"9.549306e-06"	"152815"
"1774"	"1"	"1"	"5.405586e-04"	"1774"
"6919"	"1"	"1"	"2.882737e-04"	"6919"
"151903"	"1"	"1"	"9.597127e-02"	"151903"
"373156"	"1"	"1"	"8.762882e-02"	"373156"
"1981"	"1"	"1"	"2.340140e-01"	"1981"
"144817"	"1"	"1"	"2.994710e-02"	"144817"
"64333"	"1"	"1"	"3.801623e-01"	"64333"
"11187"	"1"	"1"	"3.912081e-03"	"11187"
"55100"	"1"	"1"	"2.076568e-01"	"55100"
"80164"	"1"	"1"	"3.793175e-01"	"80164"
"4794"	"1"	"1"	"1.575578e-04"	"4794"
"5678"	"1"	"1"	"5.741355e-03"	"5678"
"1649"	"1"	"1"	"6.024980e-06"	"1649"
"7555"	"1"	"1"	"8.917426e-04"	"7555"
"10014"	"1"	"1"	"4.020098e-03"	"10014"
"8487"	"1"	"1"	"5.032376e-03"	"8487"
"388650"	"1"	"1"	"1.205077e-05"	"388650"
"51018"	"1"	"1"	"5.340995e-02"	"51018"
"4621"	"1"	"1"	"2.364104e-05"	"4621"
"794"	"1"	"1"	"5.206329e-02"	"794"
"53838"	"1"	"1"	"8.995925e-04"	"53838"
"28964"	"1"	"1"	"1.667699e-01"	"28964"
"100505776"	"1"	"1"	"2.949236e-02"	"100505776"
"113451"	"1"	"1"	"4.077393e-04"	"113451"
"3467"	"1"	"1"	"1.081040e-01"	"3467"
"283461"	"1"	"1"	"1.026178e-01"	"283461"
"51527"	"1"	"1"	"5.126925e-02"	"51527"
"93622"	"1"	"1"	"6.326806e-02"	"93622"
"9389"	"1"	"1"	"3.166941e-01"	"9389"
"51439"	"1"	"1"	"3.135768e-02"	"51439"
"128866"	"1"	"1"	"3.712014e-03"	"128866"
"3181"	"1"	"1"	"1.019303e-01"	"3181"
"114879"	"1"	"1"	"1.818135e-01"	"114879"
"23051"	"1"	"1"	"4.048134e-01"	"23051"
"6836"	"1"	"1"	"1.921668e-01"	"6836"
"23304"	"1"	"1"	"2.336303e-02"	"23304"
"571"	"1"	"1"	"3.798666e-01"	"571"
"221322"	"1"	"1"	"7.179327e-02"	"221322"
"148932"	"1"	"1"	"4.356231e-01"	"148932"
"55290"	"1"	"1"	"3.223037e-02"	"55290"
"4678"	"2"	"1"	"1.407463e-01"	"4678"
"100129361"	"1"	"1"	"8.973950e-02"	"100129361"
"54103"	"1"	"1"	"2.433542e-03"	"54103"
"146849"	"1"	"1"	"3.542555e-01"	"146849"
"101929144"	"1"	"1"	"6.766190e-02"	"101929144"
"7421"	"1"	"1"	"1.729288e-05"	"7421"
"8454"	"1"	"1"	"1.121045e-01"	"8454"
"84498"	"1"	"1"	"3.510862e-01"	"84498"
"140691"	"1"	"1"	"1.112983e-01"	"140691"
"60385"	"1"	"1"	"1.130186e-01"	"60385"
"1299"	"1"	"1"	"9.841952e-03"	"1299"
"51302"	"1"	"1"	"2.395500e-02"	"51302"
"54625"	"1"	"1"	"1.815566e-03"	"54625"
"23023"	"1"	"1"	"1.672712e-03"	"23023"
"101929007"	"1"	"1"	"5.836524e-02"	"101929007"
"7920"	"1"	"1"	"2.238261e-01"	"7920"
"9202"	"1"	"1"	"3.305917e-01"	"9202"
"51168"	"1"	"1"	"1.343865e-01"	"51168"
"79033"	"1"	"1"	"1.316694e-05"	"79033"
"5778"	"1"	"1"	"1.820739e-08"	"5778"
"79149"	"1"	"1"	"7.194398e-02"	"79149"
"114036"	"1"	"1"	"9.485320e-02"	"114036"
"54867"	"1"	"1"	"5.648144e-03"	"54867"
"653121"	"1"	"1"	"4.754756e-05"	"653121"
"64131"	"1"	"1"	"6.853976e-04"	"64131"
"2649"	"1"	"1"	"1.663618e-04"	"2649"
"100507557"	"1"	"1"	"9.958593e-02"	"100507557"
"79872"	"1"	"1"	"3.480724e-02"	"79872"
"25822"	"1"	"1"	"2.005335e-03"	"25822"
"89927"	"1"	"1"	"4.155195e-01"	"89927"
"11342"	"1"	"1"	"1.786118e-01"	"11342"
"6391"	"1"	"1"	"5.394681e-06"	"6391"
"140290"	"1"	"1"	"1.915391e-01"	"140290"
"147719"	"1"	"1"	"1.492514e-01"	"147719"
"25976"	"1"	"1"	"4.868519e-01"	"25976"
"9630"	"1"	"1"	"1.967370e-02"	"9630"
"80829"	"1"	"1"	"7.018650e-02"	"80829"
"112849"	"1"	"1"	"6.328972e-08"	"112849"
"28952"	"1"	"1"	"7.999693e-02"	"28952"
"4001"	"1"	"1"	"4.298211e-06"	"4001"
"57716"	"1"	"1"	"5.472024e-02"	"57716"
"56907"	"1"	"1"	"1.239380e-07"	"56907"
"320"	"1"	"1"	"1.017461e-01"	"320"
"63946"	"1"	"1"	"2.772749e-01"	"63946"
"158067"	"1"	"1"	"3.154773e-01"	"158067"
"401014"	"1"	"1"	"9.553986e-02"	"401014"
"79720"	"1"	"1"	"5.823827e-05"	"79720"
"79165"	"1"	"1"	"3.361634e-02"	"79165"
"4991"	"1"	"1"	"8.881709e-02"	"4991"
"91433"	"1"	"1"	"1.673898e-01"	"91433"
"55005"	"1"	"1"	"6.719484e-02"	"55005"
"805"	"1"	"1"	"4.284946e-02"	"805"
"64645"	"1"	"1"	"1.218845e-01"	"64645"
"85456"	"1"	"1"	"3.897663e-04"	"85456"
"115330"	"1"	"1"	"6.638041e-02"	"115330"
"200539"	"1"	"1"	"5.626206e-02"	"200539"
"9649"	"1"	"1"	"1.840672e-06"	"9649"
"55080"	"1"	"1"	"5.336994e-03"	"55080"
"54662"	"1"	"1"	"2.017553e-03"	"54662"
"101927450"	"1"	"1"	"4.677840e-01"	"101927450"
"100506083"	"1"	"1"	"5.782246e-03"	"100506083"
"54726"	"1"	"1"	"1.527692e-01"	"54726"
"10224"	"1"	"1"	"9.048869e-02"	"10224"
"51016"	"1"	"1"	"2.404630e-03"	"51016"
"10678"	"1"	"1"	"1.109777e-04"	"10678"
"1833"	"1"	"1"	"9.602092e-02"	"1833"
"143379"	"1"	"1"	"2.927596e-01"	"143379"
"161291"	"1"	"1"	"3.995766e-01"	"161291"
"64943"	"1"	"1"	"1.470120e-01"	"64943"
"55109"	"1"	"1"	"1.412126e-01"	"55109"
"4097"	"1"	"2"	"7.551333e-02"	"4097"
"5164"	"1"	"1"	"2.637805e-02"	"5164"
"25992"	"1"	"1"	"2.227226e-02"	"25992"
"8451"	"1"	"1"	"4.424098e-01"	"8451"
"158471"	"1"	"1"	"2.330389e-01"	"158471"
"79627"	"1"	"1"	"3.424170e-01"	"79627"
"84911"	"1"	"1"	"5.119643e-04"	"84911"
"50488"	"1"	"1"	"1.573072e-03"	"50488"
"284086"	"1"	"1"	"1.813581e-01"	"284086"
"55722"	"1"	"1"	"1.465215e-01"	"55722"
"201299"	"1"	"1"	"4.923732e-01"	"201299"
